employee_id,first_name,last_name,gender,pronouns,age,birth_date,department,business_unit,job_level,job_title,location,manager_id,base_salary,bonus_eligible,bonus_pct,equity_grant,equity_pct,employment_type,employment_status,hire_date,termination_date,ethnicity,marital_status,education_level,pay_frequency,veteran_status,disability_status,cost_center,fte,exemption_status,high_potential_flag,succession_plan_status,aihr_certified,training_count,last_training_date,promotion_count,last_promotion_date,snapshot_date,tenure_months,performance_rating,current_salary,engagement_score,risk_of_exit_score
19,Robin,Smith,Male,she/her,43,1977-04-30,Operations,Corporate,2,VP,Remote,,67995,False,0.0,False,0.0,Full-time,Active,2020-04-30,,White,Divorced,Bachelor,Monthly,False,False,CC1000,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,56,2.2,75736,44.41334862787929,0.5675317310569744
20,Drew,Garcia,Male,he/him,27,1993-05-30,Finance,Corporate,1,Senior Manager,"Austin, TX",,80825,True,0.196,False,0.0,Full-time,Active,2020-05-30,,White,Single,Master,Monthly,False,False,CC1013,1.0,Non-exempt,False,Not in plan,False,2,2020-07-30,0,,2024-12-31,55,4.45,93315,90.9266399225854,0.15125259088201642
22,Alex,Williams,Male,he/him,36,1984-03-30,Engineering,Tech,1,VP,"Seattle, WA",,125932,False,0.0,True,0.0568,Part-time,Active,2020-03-30,,White,Married,Master,Monthly,False,False,CC1014,1.0,Non-exempt,False,Not in plan,False,4,2020-05-30,0,,2024-12-31,57,1.56,146614,28.032317495710647,0.7099324248044556
28,Drew,Miller,Female,he/him,35,1985-11-30,Customer Success,Commercial,3,Senior Director,"Austin, TX",,81962,True,0.122,True,0.0147,Full-time,Active,2020-11-30,,Hispanic,Single,PhD,Monthly,False,False,CC1000,1.0,Exempt,True,In plan,False,1,2021-02-28,0,,2024-12-31,49,4.48,94060,91.31805590303196,0.05294692721821186
30,Alex,Davis,Female,he/him,35,1984-12-30,Sales,Commercial,1,Manager,"New York, NY",,76225,True,0.169,True,0.058,Part-time,Active,2019-12-30,,White,Single,Bachelor,Monthly,False,False,CC1003,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,60,1.0,94628,24.43680613604412,0.7550848133948959
34,Robin,Smith,Female,she/her,24,1995-09-30,Sales,Commercial,1,Senior Director,"Seattle, WA",,91340,True,0.185,True,0.0272,Full-time,Active,2019-09-30,,White,Married,Associate,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,1,2020-05-30,0,,2024-12-31,63,1.53,110537,35.45436216269261,0.657372231383783
35,Jamie,Williams,Male,he/him,26,1993-06-30,Engineering,Tech,1,Senior Analyst,Remote,,141027,False,0.0,True,0.0328,Full-time,Active,2019-06-30,,White,Married,Bachelor,Monthly,False,False,CC1014,0.8,Non-exempt,False,Not in plan,False,4,2020-01-30,0,,2024-12-31,66,4.0,172061,79.73501178113197,0.19082988559415348
36,Jordan,Davis,Female,she/her,36,1984-01-30,Customer Success,Commercial,4,Director,"New York, NY",,76090,False,0.0,True,0.0631,Full-time,Active,2020-01-30,,White,Married,Bachelor,Monthly,False,False,CC1019,0.5,Exempt,False,Not in plan,False,2,2020-02-29,0,,2024-12-31,59,2.36,87474,57.53618014348521,0.3893111696303434
37,Taylor,Smith,Male,she/her,24,1995-11-30,Engineering,Tech,3,Senior Manager,"San Francisco, CA",,128919,False,0.0,True,0.0715,Full-time,Active,2019-11-30,,White,Married,Bachelor,Monthly,False,False,CC1005,0.8,Exempt,False,Not in plan,True,0,,0,,2024-12-31,61,4.64,147092,91.28220851972226,0.1372499797143079
38,Cameron,Johnson,Female,she/her,22,1998-11-30,Marketing,Commercial,1,Senior Manager,Remote,,69763,True,0.064,True,0.0161,Full-time,Active,2020-11-30,,Asian,Divorced,Bachelor,Monthly,False,False,CC1014,0.5,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,49,1.0,78493,19.208863731146266,0.8068892368847891
39,Casey,Williams,Female,he/him,51,1969-02-28,Sales,Commercial,3,Director,"New York, NY",,89135,True,0.112,True,0.0638,Full-time,Active,2020-02-29,,Hispanic,Single,High School,Monthly,False,True,CC1011,1.0,Exempt,True,In plan,False,0,,0,,2024-12-31,58,3.19,102327,62.656576754638415,0.402687446906257
40,Robin,Davis,Female,he/him,42,1978-07-30,Customer Success,Commercial,2,Analyst,Remote,,74823,False,0.0,True,0.0146,Full-time,Active,2020-07-30,,Hispanic,Married,PhD,Monthly,False,False,CC1006,1.0,Exempt,False,Not in plan,False,4,2021-02-28,0,,2024-12-31,53,1.28,82486,27.422572761009626,0.7281840929798604
42,Casey,Smith,Male,he/him,40,1980-03-30,Operations,Corporate,3,Analyst,"New York, NY",,72197,False,0.0,True,0.0103,Full-time,Active,2020-03-30,,Black,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,57,4.31,80561,80.92026076352127,0.16696985544124485
45,Cameron,Jones,Male,she/her,40,1980-11-30,Finance,Corporate,2,Manager,Remote,,85305,False,0.0,True,0.0881,Full-time,Active,2020-11-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,2,2021-06-30,0,,2024-12-31,49,3.77,95040,72.43823322927001,0.3052650957980474
49,Alex,Rodriguez,Female,she/her,51,1970-02-28,Engineering,Tech,1,Director,"Seattle, WA",,100123,False,0.0,False,0.0,Full-time,Active,2021-02-28,,White,Single,High School,Monthly,False,False,CC1013,1.0,Non-exempt,True,In plan,False,1,2021-11-28,0,,2024-12-31,46,5.0,101639,100.0,0.009498243280781178
52,Cameron,Garcia,Female,she/her,41,1979-05-30,Engineering,Tech,3,Senior Manager,"Austin, TX",,113577,False,0.0,True,0.0137,Full-time,Active,2020-05-30,,Asian,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,55,2.92,132865,65.32739687625435,0.31310354650817357
59,Cameron,Miller,Female,he/him,43,1978-04-30,Finance,Corporate,1,Director,"Austin, TX",,98484,False,0.0,True,0.0305,Full-time,Terminated,2021-04-30,2025-03-30,White,Married,Bachelor,Monthly,False,False,CC1007,1.0,Non-exempt,False,Not in plan,True,0,,0,,2024-12-31,44,2.88,112052,49.78973474846339,0.48644354687350444
60,Morgan,Johnson,Female,he/him,22,1998-05-30,Marketing,Commercial,3,Senior Manager,Remote,,75735,True,0.079,True,0.0683,Part-time,Active,2020-05-30,,Black,Divorced,Associate,Monthly,False,False,CC1001,1.0,Exempt,False,Not in plan,False,2,2021-01-30,0,,2024-12-31,55,3.56,86265,77.95781903439817,0.1864976234480995
61,Drew,Brown,Female,he/him,26,1994-01-30,Product,Tech,3,VP,"Seattle, WA",,110694,True,0.135,True,0.0967,Full-time,Active,2020-01-30,,White,Married,High School,Monthly,False,False,CC1008,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,59,3.83,126998,81.8691668143657,0.1502221403143495
62,Cameron,Garcia,Male,he/him,28,1992-07-30,Product,Tech,2,Senior Analyst,Remote,,119844,False,0.0,True,0.0482,Full-time,Active,2020-07-30,,Black,Married,Bachelor,Monthly,False,False,CC1004,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,53,1.0,138379,15.736042458927933,0.8582337189697049
65,Cameron,Brown,Male,he/him,28,1992-05-30,HR,Corporate,1,Senior Director,"San Francisco, CA",,80919,False,0.0,True,0.0843,Full-time,Active,2020-05-30,,White,Single,Bachelor,Monthly,False,False,CC1001,0.5,Non-exempt,False,Not in plan,False,1,2020-09-30,0,,2024-12-31,55,3.69,91241,70.34393900268046,0.253723447304382
67,Casey,Williams,Female,she/her,28,1992-03-30,Marketing,Commercial,2,VP,Remote,,82812,False,0.0,False,0.0,Full-time,Active,2020-03-30,,Asian,Married,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,57,1.45,102032,30.190988341158143,0.6235179275698824
69,Riley,Davis,Female,she/her,33,1987-10-30,Marketing,Commercial,1,VP,"Austin, TX",,78605,False,0.0,True,0.0657,Full-time,Active,2020-10-30,,White,Married,Bachelor,Monthly,False,True,CC1016,1.0,Non-exempt,False,Not in plan,False,1,2021-08-30,0,,2024-12-31,50,1.84,94407,30.923457668593933,0.7084842943958535
72,Alex,Garcia,Female,she/her,25,1995-02-28,Engineering,Tech,2,Senior Director,"San Francisco, CA",,113970,False,0.0,True,0.0906,Full-time,Active,2020-02-29,,Hispanic,Married,Associate,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,58,4.41,122384,80.956177756325,0.1902028085536952
73,Jordan,Davis,Male,he/him,22,1998-09-30,Engineering,Tech,1,Senior Manager,"San Francisco, CA",,131691,True,0.183,True,0.0357,Full-time,Active,2020-09-30,,White,Married,Master,Monthly,False,False,CC1007,0.8,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,51,2.75,155407,55.54999127872896,0.46196407063306005
75,Taylor,Smith,Male,he/him,36,1984-12-30,Sales,Commercial,3,Senior Director,"Seattle, WA",,97351,True,0.103,True,0.0599,Full-time,Active,2020-12-30,,White,Single,Bachelor,Monthly,False,False,CC1019,1.0,Exempt,False,Not in plan,False,2,2021-04-30,0,,2024-12-31,48,4.61,113664,99.68144277756997,0.02132961773720024
78,Alex,Miller,Male,she/her,36,1984-06-30,Sales,Commercial,2,Manager,"New York, NY",,88671,True,0.122,True,0.0944,Full-time,Active,2020-06-30,,White,Single,Master,Monthly,False,False,CC1003,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,54,2.57,100651,61.93313331403695,0.3772365687154044
79,Cameron,Rodriguez,Female,he/him,33,1986-09-30,Sales,Commercial,1,Senior Manager,"Seattle, WA",,88166,False,0.0,True,0.0486,Full-time,Active,2019-09-30,,Black,Single,Master,Monthly,False,False,CC1010,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,63,4.44,113880,73.56881699047528,0.3007823291291138
80,Jordan,Garcia,Female,he/him,32,1988-02-29,Product,Tech,3,Senior Director,"Seattle, WA",,120193,False,0.0,True,0.0689,Full-time,Active,2020-02-29,,White,Married,PhD,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,58,4.31,129697,94.56965274868051,0.007396717556441917
83,Cameron,Rodriguez,Female,she/her,30,1990-09-30,Support,Tech,2,Senior Analyst,"Austin, TX",,73326,False,0.0,True,0.0652,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,True,CC1007,0.8,Exempt,False,Not in plan,False,1,2021-03-30,0,,2024-12-31,51,2.27,82668,44.606726591657754,0.5486331300140322
88,Cameron,Brown,Male,she/her,26,1995-04-30,Customer Success,Commercial,1,Senior Manager,Remote,,62525,False,0.0,True,0.0406,Contractor,Active,2021-04-30,,White,Married,Master,Monthly,False,False,CC1010,0.5,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,44,3.72,72829,68.97793298480705,0.30701977412582404
90,Taylor,Miller,Male,he/him,36,1984-05-30,Sales,Commercial,2,Senior Director,"New York, NY",,89821,True,0.121,True,0.0226,Full-time,Active,2020-05-30,,Other,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,1,2021-01-30,0,,2024-12-31,55,1.43,104718,37.4546033426259,0.6656430996085838
91,Casey,Smith,Male,she/her,37,1983-06-30,Sales,Commercial,4,Analyst,Remote,,114577,True,0.173,True,0.0892,Full-time,Active,2020-06-30,,Hispanic,Married,High School,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,3,2021-04-30,0,,2024-12-31,54,1.92,132598,40.471905566177874,0.5451165511220887
96,Drew,Jones,Female,he/him,35,1985-12-30,Product,Tech,5,Director,"Seattle, WA",,119943,True,0.055,False,0.0,Full-time,Active,2020-12-30,,Other,Married,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,48,3.98,134891,80.15550848804271,0.2500721388396233
97,Morgan,Davis,Female,he/him,36,1983-08-30,Engineering,Tech,3,Manager,Remote,,115705,False,0.0,True,0.0659,Full-time,Active,2019-08-30,,Asian,Single,Bachelor,Monthly,False,False,CC1001,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,64,3.3,130046,64.47051307924745,0.3687675567729567
98,Jamie,Jones,Female,he/him,33,1987-06-30,Operations,Corporate,2,Senior Director,"Austin, TX",,61791,False,0.0,True,0.0283,Full-time,Active,2020-06-30,,Asian,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,2,2021-03-30,0,,2024-12-31,54,1.25,70923,27.325316395399057,0.7238869074172369
99,Casey,Smith,Female,he/him,28,1992-09-30,Sales,Commercial,1,VP,"Seattle, WA",,80282,False,0.0,True,0.0529,Full-time,Active,2020-09-30,,White,Married,Associate,Monthly,False,False,CC1001,1.0,Non-exempt,False,Not in plan,False,2,2021-07-30,0,,2024-12-31,51,4.79,85371,91.47002630576054,0.08035558010365754
102,Jamie,Davis,Female,he/him,35,1984-12-30,Finance,Corporate,2,Senior Analyst,"Seattle, WA",,95958,False,0.0,False,0.0,Full-time,Active,2019-12-30,,White,Single,Master,Monthly,False,False,CC1013,0.8,Exempt,False,Not in plan,False,0,,0,,2024-12-31,60,2.39,112832,44.834575669249624,0.5916702786451697
103,Robin,Smith,Female,he/him,40,1979-12-30,Engineering,Tech,3,Analyst,"New York, NY",,107605,False,0.0,True,0.0938,Full-time,Active,2019-12-30,,Hispanic,Married,Master,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,1,2020-10-30,0,,2024-12-31,60,2.03,121053,46.93279452834463,0.536112337138302
106,Robin,Smith,Male,she/her,39,1981-04-30,Engineering,Tech,1,Senior Analyst,"San Francisco, CA",,113841,True,0.112,True,0.0464,Full-time,Active,2020-04-30,,White,Single,Bachelor,Monthly,False,False,CC1005,0.8,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,56,3.0,138177,57.694093433208884,0.3818612635524014
108,Taylor,Rodriguez,Female,she/her,29,1991-09-30,HR,Corporate,2,Analyst,"New York, NY",,74679,False,0.0,True,0.068,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,2,2021-08-30,0,,2024-12-31,51,4.42,84977,88.77406528974454,0.04870668880506822
109,Alex,Smith,Female,he/him,36,1984-06-30,Engineering,Tech,2,Senior Analyst,"San Francisco, CA",,140940,True,0.145,True,0.0221,Contractor,Active,2020-06-30,,White,Single,Bachelor,Monthly,False,False,CC1005,0.5,Exempt,False,Not in plan,False,0,,0,,2024-12-31,54,2.62,161714,48.60719225975782,0.5316737346507737
111,Casey,Smith,Male,she/her,36,1984-09-30,Product,Tech,3,Senior Manager,Remote,,121601,True,0.145,True,0.039,Full-time,Active,2020-09-30,,White,Single,Bachelor,Monthly,False,False,CC1012,1.0,Exempt,False,Not in plan,False,3,2021-04-30,0,,2024-12-31,51,2.63,140736,40.2672375177584,0.6442120075481925
112,Taylor,Brown,Male,he/him,33,1986-12-30,Sales,Commercial,2,Director,"New York, NY",,83949,True,0.104,True,0.0316,Full-time,Active,2019-12-30,,White,Single,Bachelor,Monthly,False,True,CC1000,1.0,Exempt,False,Not in plan,False,2,2020-03-30,0,,2024-12-31,60,1.35,94879,27.568283105029476,0.7081467845585139
113,Taylor,Wilson,Female,he/him,40,1979-08-30,Product,Tech,2,Senior Director,"Seattle, WA",,108325,False,0.0,True,0.0284,Full-time,Active,2019-08-30,,Black,Single,Master,Monthly,False,False,CC1003,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,64,3.03,115401,55.77137181771221,0.4545479039181763
114,Casey,Johnson,Female,he/him,34,1986-09-30,Marketing,Commercial,1,Senior Manager,"Austin, TX",,90483,True,0.069,True,0.01,Full-time,Active,2020-09-30,,White,Single,PhD,Monthly,False,False,CC1019,1.0,Non-exempt,True,In plan,False,1,2021-01-30,0,,2024-12-31,51,4.61,98952,93.30297920619302,0.06131952458357255
116,Casey,Rodriguez,Male,she/her,38,1982-01-30,Engineering,Tech,4,VP,Remote,,131521,False,0.0,True,0.0516,Contractor,Active,2020-01-30,,White,Married,Master,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,3,2020-08-30,0,,2024-12-31,59,2.04,154227,39.474548767451196,0.6175128228714478
117,Alex,Williams,Female,she/her,39,1982-04-30,Engineering,Tech,3,Manager,"San Francisco, CA",,117356,False,0.0,False,0.0,Full-time,Terminated,2021-04-30,2025-01-30,Black,Married,Master,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,44,2.96,136604,58.48752079451046,0.45015074758011875
119,Jordan,Rodriguez,Female,he/him,32,1989-04-30,Support,Tech,2,Senior Director,"Seattle, WA",,61436,False,0.0,True,0.0807,Full-time,Terminated,2021-04-30,2025-01-30,Other,Single,Master,Monthly,False,True,CC1009,1.0,Exempt,False,Not in plan,False,1,2022-02-28,0,,2024-12-31,44,4.21,69524,80.84898093363769,0.13962202276293245
120,Robin,Smith,Male,he/him,28,1991-09-30,Marketing,Commercial,1,Senior Manager,"Austin, TX",,74697,False,0.0,True,0.0636,Full-time,Active,2019-09-30,,White,Single,Bachelor,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,True,1,2020-07-30,0,,2024-12-31,63,2.48,86097,44.477166261684964,0.5578358374615301
124,Robin,Davis,Male,he/him,36,1984-06-30,Customer Success,Commercial,2,Director,Remote,,75050,False,0.0,False,0.0,Full-time,Active,2020-06-30,,White,Single,Master,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,1,2021-02-28,0,,2024-12-31,54,3.0,81776,69.61386676723473,0.3119651658170203
125,Alex,Davis,Female,he/him,39,1982-01-30,Engineering,Tech,2,Analyst,"San Francisco, CA",,118096,False,0.0,False,0.0,Full-time,Active,2021-01-30,,White,Single,Bachelor,Monthly,False,False,CC1009,1.0,Exempt,False,Not in plan,False,2,2021-08-30,0,,2024-12-31,47,3.94,124470,80.62031214812772,0.1606043322980823
127,Alex,Davis,Male,she/her,34,1985-06-30,Engineering,Tech,1,Analyst,"Austin, TX",,140935,False,0.0,False,0.0,Full-time,Active,2019-06-30,,White,Married,Associate,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,66,4.41,150636,87.3398115349497,0.09676787597943898
129,Jamie,Jones,Female,she/her,36,1983-12-30,Sales,Commercial,3,Manager,"Seattle, WA",,97774,True,0.051,True,0.0582,Full-time,Active,2019-12-30,,White,Married,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,False,Not in plan,False,1,2020-09-30,0,,2024-12-31,60,3.26,109737,68.18856988318134,0.3340186209674885
130,Jordan,Williams,Male,he/him,33,1987-09-30,Engineering,Tech,3,VP,"San Francisco, CA",,112941,False,0.0,True,0.0438,Full-time,Active,2020-09-30,,Asian,Widowed,Bachelor,Monthly,False,False,CC1013,1.0,Exempt,True,In plan,False,1,2021-07-30,0,,2024-12-31,51,1.56,137612,27.782208669116606,0.7186515582351954
131,Jordan,Smith,Male,she/her,34,1986-06-30,Sales,Commercial,2,Director,"New York, NY",,84788,True,0.164,True,0.0287,Full-time,Active,2020-06-30,,Asian,Married,Bachelor,Monthly,False,False,CC1015,0.8,Exempt,False,Not in plan,False,2,2021-04-30,0,,2024-12-31,54,3.22,99398,69.41055791989338,0.29389454715249747
133,Jamie,Miller,Male,she/her,32,1989-01-30,Operations,Corporate,3,Senior Analyst,"Seattle, WA",,79158,False,0.0,True,0.0128,Full-time,Active,2021-01-30,,Hispanic,Married,Bachelor,Monthly,False,True,CC1017,0.8,Exempt,False,Not in plan,False,2,2021-07-30,0,,2024-12-31,47,4.25,85921,77.93235942184727,0.23636226020748288
134,Jordan,Garcia,Male,she/her,39,1980-11-30,Product,Tech,5,Manager,"Austin, TX",,116737,True,0.098,False,0.0,Part-time,Active,2019-11-30,,White,Married,High School,Monthly,False,False,CC1005,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,61,3.25,137330,67.93009856278422,0.28173753538152363
135,Drew,Williams,Female,he/him,22,1997-06-30,Engineering,Tech,2,Manager,"Austin, TX",,102299,False,0.0,True,0.0306,Full-time,Terminated,2019-06-30,2025-02-28,White,Divorced,Bachelor,Monthly,False,False,CC1018,1.0,Exempt,False,Not in plan,False,2,2020-05-30,0,,2024-12-31,66,3.09,119234,65.57109386521931,0.35285074255901633
138,Casey,Jones,Female,she/her,33,1986-10-30,Product,Tech,1,Senior Manager,"New York, NY",,115002,False,0.0,True,0.0702,Part-time,Active,2019-10-30,,Asian,Married,Master,Monthly,False,False,CC1019,1.0,Non-exempt,False,Not in plan,False,1,2020-03-30,0,,2024-12-31,62,3.09,139958,58.95927296557512,0.4056006138418987
140,Drew,Garcia,Male,he/him,32,1988-11-30,Operations,Corporate,1,VP,"San Francisco, CA",,77250,False,0.0,True,0.0753,Full-time,Active,2020-11-30,,White,Married,Master,Monthly,False,False,CC1006,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,49,2.03,87284,44.26074683534467,0.556628230579083
142,Cameron,Jones,Male,he/him,37,1983-11-30,Sales,Commercial,4,VP,"Austin, TX",,86126,True,0.106,True,0.0431,Full-time,Active,2020-11-30,,White,Married,Master,Monthly,False,False,CC1008,1.0,Exempt,False,Not in plan,False,2,2021-09-30,0,,2024-12-31,49,1.61,94489,29.682543930857467,0.6916887866435236
147,Robin,Johnson,Male,he/him,24,1996-04-30,Engineering,Tech,1,Manager,"Seattle, WA",,130245,True,0.051,True,0.0697,Full-time,Active,2020-04-30,,Asian,Married,Master,Monthly,False,False,CC1015,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,56,3.86,152347,75.98402694823781,0.264617213238277
148,Alex,Brown,Male,she/her,22,1997-09-30,Marketing,Commercial,1,Senior Manager,"Seattle, WA",,82160,False,0.0,True,0.0451,Full-time,Active,2019-09-30,,Hispanic,Single,High School,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,1,2019-10-30,0,,2024-12-31,63,4.37,96483,86.18206293542198,0.141532187747415
149,Jamie,Jones,Male,he/him,28,1992-09-30,Finance,Corporate,1,Manager,"Austin, TX",,82888,False,0.0,True,0.0693,Full-time,Active,2020-09-30,,Hispanic,Single,Bachelor,Monthly,False,False,CC1008,1.0,Non-exempt,False,Not in plan,False,0,,0,,2024-12-31,51,5.0,89486,99.18365388307805,0.0
150,Robin,Smith,Male,he/him,24,1995-09-30,Finance,Corporate,1,Director,"Seattle, WA",,90552,True,0.184,True,0.0242,Full-time,Active,2019-09-30,,White,Single,Master,Monthly,False,False,CC1002,1.0,Non-exempt,False,Not in plan,False,1,2019-10-30,0,,2024-12-31,63,1.73,109174,30.03332068542605,0.7385540672141199
151,Cameron,Williams,Male,she/her,33,1986-08-30,Finance,Corporate,4,Senior Analyst,"Austin, TX",,78549,True,0.148,False,0.0,Full-time,Active,2019-08-30,,White,Single,Bachelor,Monthly,False,False,CC1010,1.0,Exempt,False,Not in plan,False,0,,0,,2024-12-31,64,2.6,89404,50.9323867341608,0.4706114293007849
